Minutes1UTC,Minutes1DK,CO2Emission,ProductionGe100MW,ProductionLt100MW,SolarPower,OffshoreWindPower,OnshoreWindPower,Exchange_Sum,Exchange_DK1_DE,Exchange_DK1_NL,Exchange_DK1_GB,Exchange_DK1_NO,Exchange_DK1_SE,Exchange_DK1_DK2,Exchange_DK2_DE,Exchange_DK2_SE,Exchange_Bornholm_SE
2024-03-18 17:25:00,2024-03-18 18:25:00,84.239998,1323.219971,711.539978,10.78,1451.51001,1614.089966,118.379997,-1968.26001,-470.579987,313.630005,1632.699951,583,-531.119995,-872.280029,878.51001,21.66
2024-03-18 17:24:00,2024-03-18 18:24:00,83.589996,1328.119995,712.869995,11.86,1442.189941,1636.670044,149.029999,-1969.47998,-470.579987,313.630005,1631.72998,583,-531.119995,-870.099976,909.140015,21.690001
2024-03-18 17:23:00,2024-03-18 18:23:00,84.32,1338.390015,712.409973,12.79,1431.650024,1620.48999,110.660004,-1993.47998,-471.640015,313.630005,1632.0,583,-531.119995,-870.5,895.960022,21.690001
2024-03-18 17:22:00,2024-03-18 18:22:00,84.099998,1345.219971,710.070007,13.47,1429.790039,1604.660034,129.059998,-1983.829956,-471.640015,313.630005,1631.810059,583,-531.119995,-870.969971,905.369995,21.690001
2024-03-18 17:21:00,2024-03-18 18:21:00,83.68,1337.97998,709.280029,15.13,1440.459961,1609.369995,141.380005,-1970.969971,-471.640015,313.630005,1632.030029,583,-531.119995,-873.390015,907.030029,21.690001
2024-03-18 17:20:00,2024-03-18 18:20:00,83.760002,1336.22998,710.25,15.68,1437.630005,1609.400024,132.770004,-1969.619995,-471.640015,313.630005,1632.079956,583,-531.119995,-868.369995,892.130005,21.559999
2024-03-18 17:19:00,2024-03-18 18:19:00,83.190002,1342.170044,713.080017,16.76,1453.119995,1625.310059,126.839996,-1965.030029,-471.640015,313.630005,1631.849976,583,-531.119995,-868.52002,882.22998,21.32
2024-03-18 17:18:00,2024-03-18 18:18:00,82.989998,1347.619995,711.98999,18.139999,1463.5,1640.790039,107.489998,-1983.76001,-471.640015,313.630005,1632.030029,583,-531.119995,-870.219971,882.890015,21.559999
2024-03-18 17:17:00,2024-03-18 18:17:00,82.959999,1354.76001,711.140015,20.16,1459.97998,1647.969971,100.629997,-1995.890015,-471.640015,313.630005,1631.689941,583,-531.119995,-869.909973,888.359985,21.389999
2024-03-18 17:16:00,2024-03-18 18:16:00,83.339996,1349.780029,712.190002,21.290001,1460.050049,1648.939941,59.400002,-1999.040039,-471.640015,313.630005,1631.719971,583,-531.119995,-870.280029,850.320007,21.690001
2024-03-18 17:15:00,2024-03-18 18:15:00,83.220001,1349.199951,713.059998,22.23,1454.969971,1660.780029,65.75,-2014.719971,-471.640015,313.630005,1632.310059,583,-531.119995,-871.219971,873.039978,21.35
2024-03-18 17:14:00,2024-03-18 18:14:00,83.379997,1352.310059,712.650024,23.66,1459.77002,1651.599976,73.540001,-2019.329956,-471.640015,313.630005,1632.290039,575,-531.119995,-871.280029,893.349976,21.52
2024-03-18 17:13:00,2024-03-18 18:13:00,83.5,1355.780029,714.340027,27.379999,1455.47998,1629.459961,72.779999,-1996.26001,-471.640015,313.630005,1631.939941,565,-531.119995,-870.640015,879.400024,21.35
2024-03-18 17:12:00,2024-03-18 18:12:00,83.529999,1357.219971,716.76001,30.92,1452.98999,1624.150024,60.240002,-1991.109985,-471.640015,313.630005,1631.73999,556,-531.119995,-869.48999,869.619995,21.49
2024-03-18 17:11:00,2024-03-18 18:11:00,83.07,1365.660034,715.030029,32.610001,1456.48999,1654.0,37.09,-1998.369995,-471.640015,313.630005,1631.349976,547,-531.119995,-870.080017,863.849976,21.35
2024-03-18 17:10:00,2024-03-18 18:10:00,83.0,1369.819946,717.119995,34.25,1456.48999,1639.969971,49.669998,-1990.48999,-471.640015,313.630005,1631.23999,540,-531.119995,-869.929993,875.539978,21.32
2024-03-18 17:09:00,2024-03-18 18:09:00,82.93,1372.699951,712.02002,36.369999,1460.699951,1655.109985,17.959999,-1983.280029,-471.640015,313.630005,1631.540039,531,-531.119995,-870.700012,845.780029,21.629999
2024-03-18 17:08:00,2024-03-18 18:08:00,83.779999,1368.380005,710.200012,37.68,1448.469971,1640.410034,0.58,-1991.300049,-471.640015,313.630005,1631.449951,522,-531.119995,-869.609985,844.460022,21.59
2024-03-18 17:07:00,2024-03-18 18:07:00,83.260002,1374.930054,712.22998,39.66,1457.319946,1643.589966,24.58,-1974.140015,-471.640015,313.630005,1631.880005,514,-531.119995,-870.530029,859.859985,21.52
2024-03-18 17:06:00,2024-03-18 18:06:00,83.25,1369.560059,710.719971,42.509998,1445.300049,1633.060059,38.610001,-1950.540039,-471.640015,313.630005,1632.23999,505,-531.119995,-869.539978,858.01001,21.450001
2024-03-18 17:05:00,2024-03-18 18:05:00,82.760002,1374.359985,711.070007,45.27,1448.530029,1648.150024,19.59,-1948.939941,-471.640015,314.670013,1631.810059,497,-531.119995,-872.27002,847.440002,21.52
2024-03-18 17:04:00,2024-03-18 18:04:00,82.040001,1375.099976,710.780029,48.34,1439.439941,1666.050049,37.529999,-1957.949951,-472.670013,322.98999,1632.060059,489,-531.119995,-872.799988,875.619995,21.280001
2024-03-18 17:03:00,2024-03-18 18:03:00,81.68,1373.540039,710.179993,51.5,1438.630005,1668.969971,18.75,-1950.709961,-474.799988,331.299988,1632.27002,480,-531.119995,-875.849976,855.150024,21.389999
2024-03-18 17:02:00,2024-03-18 18:02:00,81.230003,1378.609985,707.549988,54.580002,1444.680054,1678.719971,6.33,-1959.530029,-476.880005,340.660004,1631.969971,472,-531.119995,-881.48999,857.969971,21.629999
2024-03-18 17:01:00,2024-03-18 18:01:00,81.699997,1382.630005,706.130005,56.91,1436.23999,1661.48999,6.84,-1951.98999,-478.98999,348.970001,1632.030029,463,-531.119995,-880.960022,853.289978,21.49
2024-03-18 17:00:00,2024-03-18 18:00:00,81.279999,1387.52002,707.880005,59.950001,1441.719971,1675.01001,25.91,-1932.310059,-481.079987,357.290009,1631.939941,455,-531.119995,-884.169983,857.650024,21.59
2024-03-18 16:59:00,2024-03-18 17:59:00,81.209999,1395.969971,707.169983,62.540001,1438.540039,1689.75,3.64,-1950.300049,-483.149994,365.600006,1631.77002,447,-531.119995,-889.090027,859.710022,22.1
2024-03-18 16:58:00,2024-03-18 17:58:00,81.059998,1397.640015,704.02002,64.660004,1440.22998,1691.73999,-30.610001,-1983.849976,-485.25,374.959991,1631.97998,439,-531.119995,-890.700012,860.969971,22.280001
2024-03-18 16:57:00,2024-03-18 17:57:00,80.849998,1399.380005,704.52002,68.360001,1439.52002,1694.98999,-32.720001,-1981.930054,-486.329987,383.269989,1632.160034,429,-531.119995,-893.190002,862.200012,22.1
2024-03-18 16:56:00,2024-03-18 17:56:00,80.120003,1400.540039,706.659973,71.68,1443.670044,1698.640015,-33.169998,-1983.27002,-488.709991,392.630005,1632.040039,421,-531.280029,-896.590027,867.25,22.48
2024-03-18 16:55:00,2024-03-18 17:55:00,79.849998,1405.800049,705.73999,74.699997,1437.599976,1705.52002,-9.64,-1979.52002,-489.820007,400.0,1631.969971,414,-531.280029,-898.380005,889.419983,22.690001
2024-03-18 16:54:00,2024-03-18 17:54:00,79.529999,1415.589966,704.799988,78.07,1442.530029,1711.150024,-62.970001,-1995.130005,-489.820007,400.0,1632.109985,406,-531.280029,-898.51001,859.690002,22.690001
2024-03-18 16:53:00,2024-03-18 17:53:00,79.5,1418.72998,704.830017,80.18,1444.650024,1702.47998,-55.669998,-1983.660034,-489.820007,400.0,1632.319946,396,-530.049988,-898.630005,865.429993,22.690001
2024-03-18 16:52:00,2024-03-18 17:52:00,79.93,1418.300049,702.369995,83.419998,1441.650024,1681.790039,-63.34,-1978.72998,-489.820007,400.0,1631.819946,388,-531.440002,-898.049988,860.619995,22.82
2024-03-18 16:51:00,2024-03-18 17:51:00,79.230003,1416.02002,701.859985,86.309998,1449.839966,1694.920044,-68.050003,-1974.329956,-489.820007,400.0,1631.800049,378,-531.440002,-899.679993,862.950012,23.030001
2024-03-18 16:50:00,2024-03-18 17:50:00,79.269997,1412.189941,701.73999,88.730003,1437.449951,1695.650024,-70.589996,-1955.650024,-489.820007,400.0,1632.040039,370,-531.440002,-898.909973,848.619995,23.129999
2024-03-18 16:49:00,2024-03-18 17:49:00,79.099998,1402.119995,700.840027,92.540001,1444.52002,1682.030029,-62.720001,-1953.060059,-489.820007,400.0,1631.550049,362,-531.440002,-899.97998,863.460022,23.129999
2024-03-18 16:48:00,2024-03-18 17:48:00,78.769997,1390.790039,698.619995,96.080002,1448.25,1693.099976,-49.110001,-1907.530029,-489.820007,400.0,1631.900024,355,-531.340027,-897.799988,836.01001,23.129999
2024-03-18 16:47:00,2024-03-18 17:47:00,78.870003,1383.829956,699.539978,99.760002,1437.5,1694.160034,-2.19,-1887.050049,-489.820007,400.0,1631.140015,347,-531.340027,-897.340027,870.650024,23.23
2024-03-18 16:46:00,2024-03-18 17:46:00,78.699997,1379.939941,696.809998,102.989998,1439.880005,1696.709961,-24.450001,-1904.609985,-489.820007,400.0,1631.72998,339,-531.179993,-900.409973,876.150024,23.51
2024-03-18 16:45:00,2024-03-18 17:45:00,78.690002,1375.920044,695.400024,106.790001,1440.670044,1686.47998,-12.89,-1882.849976,-489.820007,400.0,1631.900024,332,-531.179993,-897.539978,870.119995,23.299999
2024-03-18 16:44:00,2024-03-18 17:44:00,78.650002,1372.25,692.090027,110.0,1433.839966,1687.02002,-43.98,-1886.939941,-489.820007,400.0,1631.869995,332,-531.179993,-902.460022,848.099976,23.27
2024-03-18 16:43:00,2024-03-18 17:43:00,78.25,1365.030029,692.830017,112.800003,1429.780029,1721.609985,-22.290001,-1874.180054,-489.820007,400.0,1631.890015,332,-531.179993,-898.630005,853.419983,23.030001
2024-03-18 16:42:00,2024-03-18 17:42:00,78.550003,1365.469971,690.309998,118.0,1423.469971,1716.900024,-46.889999,-1897.050049,-489.820007,400.0,1631.050049,332,-531.179993,-900.0,854.109985,22.82
2024-03-18 16:41:00,2024-03-18 17:41:00,78.220001,1367.72998,689.47998,121.330002,1437.969971,1704.819946,-44.98,-1895.680054,-489.820007,400.0,1632.02002,332,-531.179993,-897.349976,851.059998,22.790001
2024-03-18 16:40:00,2024-03-18 17:40:00,78.349998,1364.27002,691.630005,125.5,1432.390015,1696.219971,-31.889999,-1877.780029,-489.820007,400.0,1631.599976,332,-531.179993,-900.580017,849.799988,22.889999
2024-03-18 16:39:00,2024-03-18 17:39:00,78.5,1360.099976,691.23999,129.710007,1439.439941,1685.150024,-33.529999,-1868.880005,-489.820007,400.0,1631.319946,332,-531.179993,-895.880005,835.080017,22.65
2024-03-18 16:38:00,2024-03-18 17:38:00,78.059998,1358.26001,690.049988,134.380005,1445.050049,1687.5,-43.790001,-1889.589966,-489.820007,400.0,1631.150024,332,-531.179993,-900.75,850.429993,22.790001
2024-03-18 16:37:00,2024-03-18 17:37:00,77.489998,1359.939941,690.599976,139.369995,1448.47998,1700.25,-67.68,-1897.369995,-489.820007,400.0,1631.48999,332,-531.179993,-900.619995,833.919983,22.719999
2024-03-18 16:36:00,2024-03-18 17:36:00,77.449997,1363.969971,688.530029,145.770004,1443.089966,1704.630005,-107.559998,-1915.660034,-489.820007,400.0,1632.02002,332,-531.179993,-896.429993,807.780029,22.549999
2024-03-18 16:35:00,2024-03-18 17:35:00,77.510002,1372.890015,688.119995,150.839996,1443.130005,1714.430054,-114.0,-1936.079956,-489.820007,400.0,1631.810059,332,-531.179993,-897.570007,822.840027,22.82
2024-03-18 16:34:00,2024-03-18 17:34:00,77.339996,1372.349976,687.109985,155.619995,1444.75,1715.930054,-117.120003,-1926.699951,-489.820007,400.0,1631.959961,332,-531.179993,-897.570007,810.26001,22.75
2024-03-18 16:33:00,2024-03-18 17:33:00,77.0,1358.27002,688.369995,159.449997,1444.01001,1709.079956,-79.879997,-1910.930054,-489.820007,400.0,1631.680054,332,-531.179993,-900.570007,835.309998,22.450001
2024-03-18 16:32:00,2024-03-18 17:32:00,77.010002,1351.369995,688.409973,164.770004,1456.630005,1673.380005,-95.849998,-1900.709961,-489.820007,400.0,1631.689941,332,-531.179993,-897.309998,805.51001,22.790001
2024-03-18 16:31:00,2024-03-18 17:31:00,77.080002,1344.640015,688.72998,168.949997,1442.199951,1685.75,-53.130001,-1862.439941,-489.820007,400.0,1631.880005,332,-531.179993,-899.039978,811.640015,22.65
2024-03-18 16:30:00,2024-03-18 17:30:00,77.150002,1336.51001,688.549988,174.940002,1438.030029,1673.25,-91.160004,-1887.920044,-489.820007,400.0,1631.290039,332,-531.179993,-897.580017,798.359985,22.51
2024-03-18 16:29:00,2024-03-18 17:29:00,77.089996,1330.609985,690.099976,179.949997,1425.199951,1685.969971,-73.610001,-1869.790039,-489.820007,400.0,1632.089966,332,-531.179993,-898.330017,797.789978,22.450001
2024-03-18 16:28:00,2024-03-18 17:28:00,76.75,1330.390015,692.109985,184.990005,1438.920044,1692.819946,-104.370003,-1892.910034,-489.820007,400.0,1631.619995,332,-531.179993,-898.599976,790.76001,22.58
2024-03-18 16:27:00,2024-03-18 17:27:00,76.57,1328.030029,693.02002,189.369995,1446.310059,1689.160034,-124.489998,-1903.300049,-489.820007,400.0,1632.430054,332,-531.179993,-899.549988,780.789978,22.959999
2024-03-18 16:26:00,2024-03-18 17:26:00,76.970001,1320.73999,691.190002,193.979996,1431.719971,1698.630005,-121.610001,-1898.630005,-489.820007,400.0,1631.910034,332,-531.179993,-899.080017,779.02002,22.99
2024-03-18 16:25:00,2024-03-18 17:25:00,76.93,1309.939941,691.400024,197.460007,1440.040039,1694.97998,-65.440002,-1885.599976,-489.820007,400.0,1632.099976,332,-531.179993,-897.960022,821.049988,22.790001
2024-03-18 16:24:00,2024-03-18 17:24:00,77.389999,1300.459961,691.909973,200.630005,1441.969971,1670.75,-91.970001,-1872.76001,-489.820007,400.0,1631.829956,332,-531.179993,-898.320007,782.140015,22.959999
2024-03-18 16:23:00,2024-03-18 17:23:00,77.470001,1298.439941,693.080017,205.800003,1442.540039,1681.339966,-74.720001,-1851.109985,-489.820007,400.0,1632.180054,332,-531.179993,-899.070007,778.349976,22.75
2024-03-18 16:22:00,2024-03-18 17:22:00,77.25,1298.050049,690.059998,210.869995,1437.119995,1692.390015,-98.269997,-1875.0,-489.820007,400.0,1631.790039,332,-531.179993,-900.109985,779.950012,22.92
2024-03-18 16:21:00,2024-03-18 17:21:00,77.220001,1302.880005,691.030029,216.5,1425.119995,1706.390015,-140.149994,-1893.599976,-489.820007,400.0,1632.349976,332,-531.179993,-899.169983,755.51001,22.58
2024-03-18 16:20:00,2024-03-18 17:20:00,77.07,1299.849976,690.849976,221.919998,1429.52002,1683.469971,-136.929993,-1899.140015,-489.820007,400.0,1631.26001,332,-531.179993,-898.969971,765.359985,22.379999
2024-03-18 16:19:00,2024-03-18 17:19:00,76.620003,1294.949951,693.650024,226.839996,1433.349976,1697.300049,-137.740005,-1876.420044,-489.820007,400.0,1631.949951,332,-531.179993,-900.659973,742.869995,22.34
2024-03-18 16:18:00,2024-03-18 17:18:00,77.010002,1302.719971,693.47998,231.589996,1427.099976,1688.069946,-135.869995,-1886.560059,-489.820007,400.0,1631.98999,332,-531.179993,-898.859985,753.210022,22.17
2024-03-18 16:17:00,2024-03-18 17:17:00,76.589996,1316.689941,693.390015,236.199997,1417.300049,1702.579956,-140.0,-1881.02002,-489.820007,400.0,1631.689941,332,-531.179993,-899.549988,744.659973,22.040001
2024-03-18 16:16:00,2024-03-18 17:16:00,76.580002,1315.25,691.140015,241.979996,1420.319946,1690.930054,-170.619995,-1892.199951,-489.820007,400.0,1631.839966,332,-531.179993,-895.820007,721.650024,21.73
2024-03-18 16:15:00,2024-03-18 17:15:00,76.959999,1317.089966,692.909973,245.139999,1424.910034,1666.130005,-206.240005,-1897.969971,-489.820007,400.0,1631.75,332,-531.179993,-897.919983,693.789978,21.93
2024-03-18 16:14:00,2024-03-18 17:14:00,76.860001,1316.719971,694.549988,248.25,1412.76001,1680.73999,-186.429993,-1898.76001,-489.820007,400.0,1631.73999,332,-531.179993,-900.590027,716.830017,22.17
2024-03-18 16:13:00,2024-03-18 17:13:00,76.699997,1323.160034,693.820007,253.229996,1419.959961,1679.48999,-200.270004,-1916.199951,-489.820007,400.0,1631.75,332,-531.179993,-899.869995,719.559998,22.309999
2024-03-18 16:12:00,2024-03-18 17:12:00,76.43,1328.160034,692.409973,256.899994,1413.819946,1696.680054,-210.220001,-1936.599976,-489.820007,400.0,1630.589966,332,-531.179993,-897.48999,729.0,22.1
2024-03-18 16:11:00,2024-03-18 17:11:00,76.25,1334.849976,692.320007,262.0,1416.47998,1697.880005,-260.799988,-1970.810059,-489.820007,400.0,1630.109985,332,-531.179993,-899.5,715.72998,21.49
2024-03-18 16:10:00,2024-03-18 17:10:00,76.150002,1338.349976,695.77002,267.470001,1420.060059,1688.189941,-297.26001,-1983.75,-489.820007,400.0,1628.780029,332,-531.179993,-896.72998,690.869995,21.389999
2024-03-18 16:09:00,2024-03-18 17:09:00,75.980003,1344.709961,694.02002,272.0,1400.790039,1724.569946,-318.130005,-1992.819946,-489.820007,400.0,1628.689941,332,-531.179993,-898.169983,680.77002,21.219999
2024-03-18 16:08:00,2024-03-18 17:08:00,75.82,1350.589966,694.609985,278.23999,1403.420044,1719.27002,-354.48999,-2025.280029,-489.820007,400.0,1628.829956,332,-531.179993,-898.72998,677.429993,21.08
2024-03-18 16:07:00,2024-03-18 17:07:00,75.25,1358.449951,692.609985,282.820007,1406.22998,1739.160034,-361.119995,-2051.070068,-489.820007,400.0,1628.829956,332,-531.179993,-898.190002,696.359985,20.77
2024-03-18 16:06:00,2024-03-18 17:06:00,75.059998,1364.130005,689.320007,287.660004,1412.76001,1735.819946,-399.070007,-2071.77002,-489.820007,400.0,1629.050049,332,-531.179993,-898.429993,679.030029,20.870001
2024-03-18 16:05:00,2024-03-18 17:05:00,75.050003,1375.449951,687.859985,292.429993,1404.97998,1712.560059,-357.339996,-2046.680054,-489.820007,397.140015,1628.790039,332,-531.179993,-902.669983,703.200012,20.700001
2024-03-18 16:04:00,2024-03-18 17:04:00,74.75,1378.52002,686.710022,296.769989,1407.939941,1715.949951,-373.119995,-1991.609985,-489.820007,350.130005,1628.660034,332,-531.179993,-899.640015,676.76001,20.4
2024-03-18 16:03:00,2024-03-18 17:03:00,74.589996,1371.060059,684.299988,300.089996,1412.819946,1712.140015,-364.910004,-1963.410034,-489.820007,304.700012,1628.660034,332,-531.179993,-899.820007,702.150024,20.629999
2024-03-18 16:02:00,2024-03-18 17:02:00,74.559998,1364.839966,683.210022,304.579987,1407.400024,1739.300049,-387.929993,-1924.079956,-489.820007,259.269989,1629.400024,333,-531.179993,-900.059998,683.349976,21.01
2024-03-18 16:01:00,2024-03-18 17:01:00,74.989998,1358.130005,680.429993,307.950012,1384.319946,1723.109985,-385.269989,-1873.599976,-489.820007,213.830002,1628.719971,334,-531.179993,-898.460022,678.950012,21.110001
2024-03-18 16:00:00,2024-03-18 17:00:00,74.610001,1351.579956,674.820007,313.230011,1384.209961,1725.77002,-363.529999,-1803.420044,-489.820007,166.830002,1628.699951,335,-531.179993,-898.650024,676.409973,21.42
2024-03-18 15:59:00,2024-03-18 16:59:00,74.389999,1346.670044,671.280029,319.450012,1374.75,1740.219971,-347.809998,-1765.199951,-489.820007,121.389999,1628.449951,335,-531.179993,-900.75,701.390015,21.73
2024-03-18 15:58:00,2024-03-18 16:58:00,74.120003,1346.819946,667.400024,326.269989,1365.089966,1747.439941,-362.220001,-1729.319946,-489.820007,75.959999,1628.98999,335,-531.179993,-898.299988,693.820007,21.450001
2024-03-18 15:57:00,2024-03-18 16:57:00,74.019997,1346.849976,662.130005,332.290009,1357.560059,1736.599976,-349.630005,-1677.560059,-489.820007,30.52,1628.709961,335,-531.179993,-900.450012,702.309998,21.66
2024-03-18 15:56:00,2024-03-18 16:56:00,74.230003,1348.709961,658.409973,337.459991,1352.099976,1716.709961,-343.529999,-1633.849976,-489.820007,-16.48,1628.349976,335,-531.02002,-900.460022,711.72998,22.0
2024-03-18 15:55:00,2024-03-18 16:55:00,74.059998,1353.189941,647.940002,348.109985,1346.459961,1725.910034,-296.720001,-1593.130005,-489.820007,-59.900002,1628.97998,335,-531.02002,-898.429993,758.130005,22.450001
2024-03-18 15:54:00,2024-03-18 16:54:00,74.059998,1353.189941,647.940002,348.109985,1346.459961,1725.910034,-296.720001,-1593.130005,-489.820007,-59.900002,1628.97998,335,-531.02002,-898.429993,758.130005,22.450001
2024-03-18 15:53:00,2024-03-18 16:53:00,74.440002,1356.560059,646.580017,354.950012,1337.119995,1707.400024,-350.420013,-1610.540039,-489.820007,-59.900002,1629.400024,335,-531.02002,-900.200012,723.710022,21.93
2024-03-18 15:52:00,2024-03-18 16:52:00,74.040001,1359.75,641.210022,359.209991,1340.47998,1729.359985,-376.429993,-1620.819946,-489.820007,-59.900002,1628.599976,335,-531.02002,-898.909973,707.52002,21.9
2024-03-18 15:51:00,2024-03-18 16:51:00,73.910004,1364.23999,640.380005,364.130005,1334.839966,1733.26001,-416.299988,-1631.01001,-489.820007,-59.900002,1629.22998,335,-531.02002,-900.090027,677.710022,22.58
2024-03-18 15:50:00,2024-03-18 16:50:00,73.919998,1362.77002,642.0,368.790009,1328.920044,1731.369995,-412.040009,-1643.52002,-489.820007,-59.900002,1629.130005,335,-531.02002,-897.289978,691.640015,22.719999
2024-03-18 15:49:00,2024-03-18 16:49:00,74.129997,1357.170044,642.090027,372.899994,1315.73999,1733.160034,-406.519989,-1622.75,-489.820007,-59.900002,1629.26001,335,-531.02002,-900.359985,679.5,22.549999
2024-03-18 15:48:00,2024-03-18 16:48:00,74.110001,1350.170044,644.130005,381.160004,1301.689941,1728.290039,-374.019989,-1625.380005,-489.820007,-59.900002,1629.0,335,-531.02002,-897.840027,712.409973,22.51
2024-03-18 15:47:00,2024-03-18 16:47:00,74.160004,1341.060059,642.380005,384.350006,1312.469971,1723.73999,-410.970001,-1631.569946,-489.820007,-59.900002,1628.540039,335,-531.02002,-901.349976,685.960022,22.17
2024-03-18 15:46:00,2024-03-18 16:46:00,74.199997,1339.48999,640.940002,389.130005,1308.050049,1739.300049,-410.190002,-1637.790039,-489.820007,-59.900002,1629.089966,335,-531.02002,-898.98999,690.080017,22.139999
2024-03-18 15:45:00,2024-03-18 16:45:00,74.300003,1337.199951,640.030029,396.660004,1316.829956,1715.630005,-437.279999,-1667.459961,-489.820007,-59.900002,1629.099976,335,-531.02002,-899.320007,693.559998,21.559999
2024-03-18 15:44:00,2024-03-18 16:44:00,73.970001,1331.459961,637.530029,412.540009,1310.650024,1742.069946,-426.920013,-1647.910034,-489.820007,-59.900002,1628.890015,335,-531.02002,-900.690002,685.679993,21.83
2024-03-18 15:43:00,2024-03-18 16:43:00,73.970001,1331.459961,637.530029,412.540009,1310.650024,1742.069946,-426.920013,-1647.910034,-489.820007,-59.900002,1628.890015,335,-531.02002,-900.690002,685.679993,21.83
2024-03-18 15:42:00,2024-03-18 16:42:00,73.650002,1332.119995,636.400024,419.190002,1323.52002,1743.280029,-467.230011,-1673.359985,-489.820007,-59.900002,1628.869995,335,-531.02002,-900.390015,670.570007,21.799999
2024-03-18 15:41:00,2024-03-18 16:41:00,73.669998,1332.119995,639.919983,426.299988,1316.439941,1728.660034,-476.619995,-1685.219971,-489.820007,-59.900002,1628.75,335,-531.02002,-899.419983,671.98999,22.0
2024-03-18 15:40:00,2024-03-18 16:40:00,73.809998,1332.22998,639.789978,432.079987,1303.099976,1723.140015,-468.980011,-1679.439941,-489.820007,-59.900002,1628.959961,335,-531.02002,-901.289978,675.169983,22.34
2024-03-18 15:39:00,2024-03-18 16:39:00,73.68,1337.089966,640.070007,436.730011,1303.430054,1723.369995,-491.779999,-1708.660034,-489.820007,-59.900002,1628.680054,335,-531.02002,-898.630005,679.070007,22.48
2024-03-18 15:38:00,2024-03-18 16:38:00,73.919998,1334.01001,639.98999,440.279999,1291.160034,1730.319946,-470.089996,-1673.410034,-489.820007,-59.900002,1628.829956,335,-531.02002,-899.690002,666.419983,22.48
2024-03-18 15:37:00,2024-03-18 16:37:00,74.139999,1316.030029,638.869995,440.420013,1290.040039,1742.150024,-462.130005,-1666.23999,-489.820007,-59.900002,1628.51001,335,-531.02002,-898.849976,666.719971,22.450001
2024-03-18 15:36:00,2024-03-18 16:36:00,74.279999,1313.160034,639.039978,445.339996,1287.72998,1729.459961,-481.410004,-1682.310059,-489.820007,-59.900002,1629.140015,335,-531.02002,-898.190002,662.330017,22.34
2024-03-18 15:35:00,2024-03-18 16:35:00,74.389999,1309.349976,639.799988,460.23999,1288.699951,1704.449951,-481.480011,-1663.310059,-489.820007,-59.900002,1628.48999,335,-531.02002,-900.460022,646.349976,22.17
2024-03-18 15:34:00,2024-03-18 16:34:00,74.129997,1302.939941,640.02002,469.440002,1274.030029,1715.01001,-414.920013,-1645.780029,-489.820007,-59.900002,1628.97998,335,-531.02002,-899.559998,694.059998,22.1
2024-03-18 15:33:00,2024-03-18 16:33:00,73.879997,1294.609985,638.909973,475.279999,1292.01001,1732.75,-471.399994,-1654.400024,-489.820007,-59.900002,1629.099976,335,-531.02002,-901.070007,648.0,21.690001
2024-03-18 15:32:00,2024-03-18 16:32:00,74.279999,1290.660034,637.330017,482.690002,1278.76001,1709.400024,-474.630005,-1658.319946,-489.820007,-59.900002,1629.089966,335,-531.02002,-897.690002,646.140015,20.870001
2024-03-18 15:31:00,2024-03-18 16:31:00,73.949997,1285.800049,636.349976,484.929993,1279.310059,1731.75,-462.720001,-1654.810059,-489.820007,-59.900002,1629.23999,335,-531.02002,-900.02002,656.960022,20.629999
2024-03-18 15:30:00,2024-03-18 16:30:00,73.489998,1281.73999,636.590027,484.220001,1278.319946,1761.48999,-521.630005,-1657.180054,-489.820007,-59.900002,1629.219971,335,-531.02002,-899.799988,599.940002,20.91
2024-03-18 15:29:00,2024-03-18 16:29:00,74.129997,1269.849976,637.320007,486.299988,1273.47998,1734.619995,-498.410004,-1671.569946,-489.820007,-59.900002,1628.790039,335,-531.02002,-898.820007,637.140015,20.77
2024-03-18 15:28:00,2024-03-18 16:28:00,73.93,1257.819946,636.969971,494.040009,1278.050049,1745.26001,-495.799988,-1670.109985,-489.820007,-59.900002,1629.400024,335,-531.02002,-899.809998,638.429993,21.01
2024-03-18 15:27:00,2024-03-18 16:27:00,74.07,1245.48999,637.059998,501.75,1274.609985,1749.390015,-466.100006,-1660.569946,-489.820007,-59.900002,1628.949951,335,-531.02002,-899.070007,658.539978,20.77
2024-03-18 15:26:00,2024-03-18 16:26:00,74.18,1240.449951,637.859985,505.940002,1266.930054,1754.27002,-474.25,-1667.959961,-489.820007,-59.900002,1628.790039,335,-531.02002,-899.210022,658.109985,20.74
2024-03-18 15:25:00,2024-03-18 16:25:00,73.959999,1237.829956,639.900024,515.359985,1272.939941,1766.969971,-511.570007,-1685.689941,-489.820007,-59.900002,1628.619995,335,-531.02002,-902.309998,641.380005,21.15
2024-03-18 15:24:00,2024-03-18 16:24:00,73.370003,1235.369995,640.150024,527.22998,1278.339966,1794.930054,-562.51001,-1725.349976,-489.820007,-59.900002,1628.969971,335,-531.02002,-899.719971,627.22998,21.08
2024-03-18 15:23:00,2024-03-18 16:23:00,72.860001,1238.060059,642.5,537.200012,1284.189941,1795.449951,-590.22998,-1750.430054,-489.51001,-59.900002,1628.619995,335,-531.02002,-900.330017,624.799988,21.52
2024-03-18 15:22:00,2024-03-18 16:22:00,72.260002,1236.380005,644.440002,546.539978,1288.02002,1801.099976,-592.630005,-1766.089966,-489.51001,-59.900002,1629.030029,335,-531.02002,-901.099976,639.099976,20.84
